,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,mean_abs_error,correlation,scale,zero_point,tensor_name,range,rmse/scale
770,FULLY_CONNECTED,4082,8192.0,0.009336267,0.00019674488,0.023723805,8.73121e-05,0.008049217,0.0076606307620403,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_5/MatMul_12,8.24924235,0.2888439893961733
188,FULLY_CONNECTED,1754,16384.0,0.18773067,0.0022820656,7.850773,0.038565017,0.12059774,0.0075012308547832,0.4696981,-22,model_1/transformer/layer_1/mha/mhasdp_5/MatMul1,119.7730155,0.4180978749373727
774,FULLY_CONNECTED,4098,16384.0,0.21501723,0.0014797655,1.2589791,0.046334926,0.18452857,0.0074899550222823,0.7378478,-9,model_1/transformer/layer_6/mha/mhasdp_6/MatMul1,188.15118900000002,0.2917342710214018
935,STRIDED_SLICE,4742,512.0,0.0,0.0,0.0,0.0,0.0,0.0071576404630175,0.05625365,-47,model_1/transformer/strided_slice3,14.34468075,0.0
730,FULLY_CONNECTED,3922,16384.0,0.2547255,0.0011301095,4.4516006,0.06774851,0.2067363,0.0068870267677502,0.8247346,-34,model_1/transformer/layer_6/mha/mhasdp_2/MatMul1,210.307323,0.31559902963914105
796,MEAN,4186,128.0,0.036153164,-0.07850661,0.16821918,0.007512118,0.07859268,0.0062056813688501,0.00013588753,-128,model_1/transformer/layer_6/attention_layer_norm/moments/mean,0.03465132015,637.8250855421444
80,FULLY_CONNECTED,1322,8192.0,0.00810062,0.000120875535,0.014149588,6.564379e-05,0.00701417,0.0059140323776605,0.028093869,-14,model_1/transformer/layer_0/mha/mhasdp_5/MatMul_12,7.163936595,0.2883933691719159
221,MEAN,1886,128.0,0.015046115,0.009498604,0.05656862,0.0003233938,0.012882736,0.0058752128225959,0.00012235495,-49,model_1/transformer/layer_1/attention_layer_norm/moments/mean,0.03120051225,146.97528156724277
561,TRANSPOSE,3246,8192.0,0.0,0.0,0.0,0.0,0.0,0.005790953251118,0.025328176,-8,model_1/transformer/layer_4/mha/mhasdp_7/MatMul_11,6.45868488,0.0
155,FULLY_CONNECTED,1622,16384.0,0.19827405,0.0016469583,1.63831,0.045345888,0.16341102,0.0054021845116481,0.6510635,-25,model_1/transformer/layer_1/mha/mhasdp_2/MatMul1,166.0211925,0.327073687232687
173,FULLY_CONNECTED,1694,8192.0,0.008919885,0.00012043781,0.015565095,7.959066e-05,0.007725848,0.0052873826705241,0.030900681,-11,model_1/transformer/layer_1/mha/mhasdp_3/MatMul_12,7.8796736549999995,0.2887107815465307
741,FULLY_CONNECTED,3966,16384.0,0.2668679,0.0012953717,5.203532,0.07406033,0.2174853,0.0052682829760692,0.86814505,-22,model_1/transformer/layer_6/mha/mhasdp_3/MatMul1,221.37698774999998,0.3134732799872787
785,FULLY_CONNECTED,4142,16384.0,0.29017717,-0.00033424594,14.380119,0.107577324,0.19612251,0.005259148247794,0.77748007,-31,model_1/transformer/layer_6/mha/mhasdp_7/MatMul1,198.25741785,0.4218626761877626
563,CONCATENATION,3254,65536.0,0.0,0.0,0.0,0.0,0.0,0.0052109960316138,0.027335294,5,model_1/transformer/layer_4/mha/concatenate_4/concat,6.97049997,0.0
610,TRANSPOSE,3442,8192.0,0.0,0.0,0.0,0.0,0.0,0.0051423893800127,0.034161936,-4,model_1/transformer/layer_5/mha/mhasdp_1/MatMul_11,8.711293679999999,0.0
568,MEAN,3274,128.0,0.05894768,-0.022181863,0.3302759,0.00463458,0.023492103,0.0051178408416328,0.0066750287,-128,model_1/transformer/layer_4/attention_layer_norm/moments/variance,1.7021323185000001,10.198869956774343
655,FULLY_CONNECTED,3622,8192.0,0.013774624,0.00014576557,0.023952924,0.00018980229,0.011921592,0.0050735046016633,0.047727153,1,model_1/transformer/layer_5/mha/mhasdp_5/MatMul_12,12.170424015,0.28865906143552295
166,FULLY_CONNECTED,1666,16384.0,0.13593288,0.0021382486,4.247217,0.020373903,0.095139444,0.0049794707469372,0.37391913,-17,model_1/transformer/layer_1/mha/mhasdp_3/MatMul1,95.34937814999999,0.38173276013205715
10,RSQRT,1042,128.0,0.2354481,-0.08520563,1.6450306,0.0681464,0.09942234,0.0048575215363751,0.096611224,-128,model_1/transformer/bert_embedding/layer_normalization/Rsqrt,24.63586212,2.7020530706541477
726,FULLY_CONNECTED,3906,8192.0,0.009292466,0.00014240955,0.017948305,8.639591e-05,0.008035157,0.00427403679072,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_1/MatMul_12,8.24924235,0.2873245329539233
407,FULLY_CONNECTED,2630,16384.0,0.22354837,0.0035676565,7.950685,0.054509744,0.15956102,0.0042572971215856,0.62915087,2,model_1/transformer/layer_3/mha/mhasdp_4/MatMul1,160.43347185000002,0.3710925791470977
823,FULLY_CONNECTED,4294,16384.0,0.31401372,0.0022492593,0.5458765,0.098617285,0.2719647,0.0039845533445307,1.087894,14,model_1/transformer/layer_7/mha/mhasdp_0/MatMul1,277.41297,0.2886622147774224
447,FULLY_CONNECTED,2790,8192.0,0.008974362,0.00012447331,0.036602747,8.066369e-05,0.0077323844,0.0038489866993382,0.030911405,-5,model_1/transformer/layer_3/mha/mhasdp_7/MatMul_12,7.8824082749999995,0.2905496103132092
363,FULLY_CONNECTED,2454,16384.0,0.19740833,0.0013309008,2.5053506,0.039389607,0.16590397,0.0037466667381212,0.66263205,-31,model_1/transformer/layer_3/mha/mhasdp_0/MatMul1,168.97117275,0.2995148681645396
626,FULLY_CONNECTED,3506,16384.0,0.1740362,0.00013019599,6.1264553,0.0314345,0.13230234,0.003680866028711,0.52477854,-7,model_1/transformer/layer_5/mha/mhasdp_3/MatMul1,133.8185277,0.337852558002129
759,FULLY_CONNECTED,4038,8192.0,0.009255482,0.00013297185,0.01722187,8.570688e-05,0.007997884,0.0035815402548356,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_4/MatMul_12,8.24924235,0.28617649521168115
654,TRANSPOSE,3618,8192.0,0.0,0.0,0.0,0.0,0.0,0.0033933103554884,0.037389994,1,model_1/transformer/layer_5/mha/mhasdp_5/MatMul_11,9.534448470000001,0.0
425,FULLY_CONNECTED,2702,8192.0,0.008921565,0.00011797692,0.015572297,7.962089e-05,0.007726516,0.0033747297560518,0.030911405,-5,model_1/transformer/layer_3/mha/mhasdp_5/MatMul_12,7.8824082749999995,0.2886654246042735
144,FULLY_CONNECTED,1578,16384.0,0.19402938,-0.002743898,9.876476,0.04422059,0.09217732,0.0031083905239799,0.35210678,-63,model_1/transformer/layer_1/mha/mhasdp_1/MatMul1,89.7872289,0.5972248618334536
68,TRANSPOSE,1274,8192.0,0.0,0.0,0.0,0.0,0.0,0.0029721084533432,0.03469301,-4,model_1/transformer/layer_0/mha/mhasdp_4/MatMul_11,8.846717550000001,0.0
270,FULLY_CONNECTED,2082,16384.0,0.16003083,0.0010185844,1.1055015,0.025771266,0.13641505,0.0029349589282943,0.54539996,15,model_1/transformer/layer_2/mha/mhasdp_2/MatMul1,139.0769898,0.2943423649846251
340,RSQRT,2362,128.0,0.0021700084,-0.00024709906,0.015063566,6.689382e-06,0.0013355189,0.0029301699538732,0.004701597,-128,model_1/transformer/layer_2/attention_layer_norm/Rsqrt,1.198907235,0.5501075405260015
355,RSQRT,2422,128.0,0.01068918,-0.0032165723,0.07443189,0.00015635417,0.0039872215,0.0029301693618608,0.0038528845,-128,model_1/transformer/layer_2/output_layer_norm/Rsqrt,0.9824855475000001,3.2454038281558963
748,FULLY_CONNECTED,3994,8192.0,0.009485441,0.00012249855,0.0605587,9.05617e-05,0.008068428,0.0027510381375816,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_3/MatMul_12,8.24924235,0.29417001384203184
69,FULLY_CONNECTED,1278,8192.0,0.0081075495,0.00010501657,0.014151926,6.575379e-05,0.007020643,0.0024189784946168,0.028093869,-14,model_1/transformer/layer_0/mha/mhasdp_4/MatMul_12,7.163936595,0.28863489995476926
670,FULLY_CONNECTED,3682,16384.0,0.36722124,0.00078188593,13.088012,0.1436004,0.27908587,0.0023240679296121,1.1107676,-17,model_1/transformer/layer_5/mha/mhasdp_7/MatMul1,283.245738,0.3411572629678564
540,FULLY_CONNECTED,3162,8192.0,0.00789578,0.00011324226,0.014223737,6.237497e-05,0.0068402993,0.0022906515030009,0.027335294,5,model_1/transformer/layer_4/mha/mhasdp_5/MatMul_12,6.97049997,0.28892254095377995
685,RSQRT,3742,128.0,0.0014365778,-4.6638717e-05,0.0030565392,2.1394067e-06,0.0011611778,0.002247183545751,0.0052094124,-128,model_1/transformer/layer_5/attention_layer_norm/Rsqrt,1.328400162,0.2807746770077842
700,RSQRT,3802,128.0,,-inf,inf,inf,inf,0.0022471833046843,0.004173198,-128,model_1/transformer/layer_5/output_layer_norm/Rsqrt,1.0641654900000002,inf
299,FULLY_CONNECTED,2198,8192.0,0.0077456133,0.00010825446,0.013521897,6.001512e-05,0.006709348,0.0021376848455008,0.026843095,-2,model_1/transformer/layer_2/mha/mhasdp_4/MatMul_12,6.844989225,0.28860094645339296
470,RSQRT,2882,128.0,0.02887197,-0.020393467,0.1490424,0.0014314118,0.020886207,0.0020615553640182,0.0037860838,-128,model_1/transformer/layer_3/output_layer_norm/Rsqrt,0.965451369,9.992912260582465
455,RSQRT,2822,128.0,0.0012406609,0.00012623527,0.0023689584,1.592844e-06,0.0010840313,0.0020615553387343,0.004806574,-128,model_1/transformer/layer_3/attention_layer_norm/Rsqrt,1.22567637,0.26257355796773024
678,CONCATENATION,3714,65536.0,0.0,0.0,0.0,0.0,0.0,0.0019876991689411,0.047727153,1,model_1/transformer/layer_5/mha/concatenate_5/concat,12.170424015,0.0
791,TRANSPOSE,4166,8192.0,0.0,0.0,0.0,0.0,0.0,0.0019642304042846,0.045234155,-1,model_1/transformer/layer_6/mha/mhasdp_7/MatMul_11,11.534709525,0.0
298,TRANSPOSE,2194,8192.0,0.0,0.0,0.0,0.0,0.0,0.0019017285726869,0.033801667,7,model_1/transformer/layer_2/mha/mhasdp_4/MatMul_11,8.619425085,0.0
878,FULLY_CONNECTED,4514,16384.0,0.26380202,0.0034184458,0.54408175,0.069609396,0.22840199,0.0018814443470684,0.91349345,12,model_1/transformer/layer_7/mha/mhasdp_5/MatMul1,232.94082975,0.288820818898627
511,FULLY_CONNECTED,3046,16384.0,1.5865256,0.13831598,38.704742,2.9164495,0.39644969,0.0018008627361768,1.0478665,9,model_1/transformer/layer_4/mha/mhasdp_3/MatMul1,267.2059575,1.629751067131779
440,FULLY_CONNECTED,2762,16384.0,0.20597075,0.0047592153,5.901109,0.05603147,0.13452286,0.0017358499410453,0.5207535,3,model_1/transformer/layer_3/mha/mhasdp_7/MatMul1,132.79214249999998,0.45455224880100703
287,TRANSPOSE,2150,8192.0,0.0,0.0,0.0,0.0,0.0,0.0016458952393864,0.030008653,-4,model_1/transformer/layer_2/mha/mhasdp_3/MatMul_11,7.652206515,0.0
518,FULLY_CONNECTED,3074,8192.0,0.00789715,0.00011047158,0.015122888,6.238717e-05,0.006838324,0.0016398353864241,0.027335294,5,model_1/transformer/layer_4/mha/mhasdp_3/MatMul_12,6.97049997,0.2889507949365776
332,FULLY_CONNECTED,2330,8192.0,0.007749206,0.00010133102,0.014035953,6.006971e-05,0.0067119254,0.001489698752462,0.026843095,-2,model_1/transformer/layer_2/mha/mhasdp_7/MatMul_12,6.844989225,0.28873217292311043
907,FULLY_CONNECTED,4630,8192.0,0.013323575,0.00017547428,0.03283357,0.00017759376,0.011520389,0.0013831166257742,0.046115365,5,model_1/transformer/layer_7/mha/mhasdp_7/MatMul_14,11.759418075,0.2889802754466294
101,TRANSPOSE,1406,8192.0,0.0,0.0,0.0,0.0,0.0,0.0012783152014098,0.0281508,-3,model_1/transformer/layer_0/mha/mhasdp_7/MatMul_11,7.178454,0.0
562,FULLY_CONNECTED,3250,8192.0,0.007887976,5.7856167e-05,0.015182231,6.223235e-05,0.0068293368,0.0011155401979894,0.027335294,5,model_1/transformer/layer_4/mha/mhasdp_7/MatMul_12,6.97049997,0.28859204208418054
593,FULLY_CONNECTED,3374,16384.0,0.345803,0.005832653,16.074417,0.14267763,0.16831663,0.0009637153483068,0.63225085,-9,model_1/transformer/layer_5/mha/mhasdp_0/MatMul1,161.22396675000002,0.5974320559191668
928,MEAN,4714,128.0,0.0032423816,0.00050103635,0.025548745,8.517204e-05,0.0013021211,0.0008917319427717,0.0043857293,-128,model_1/transformer/layer_7/output_layer_norm/moments/variance,1.1183609715,2.1042953836628233
2,GATHER,1010,65536.0,0.00046734326,7.327235e-06,0.0008175764,2.1847208e-07,0.00040786198,0.0007536043612335,0.0016371177,66,model_1/transformer/bert_embedding/type_embeddings/partition0/embedding_lookup;model_1/transformer/bert_embedding/word_embeddings/partition0/embedding_lookup,0.4174650135,0.285507859294867
666,FULLY_CONNECTED,3666,8192.0,0.013638223,-8.553403e-05,0.023944335,0.00018683214,0.01178782,0.0007408421685024,0.047727153,1,model_1/transformer/layer_5/mha/mhasdp_6/MatMul_12,12.170424015,0.286391593141127
906,TRANSPOSE,4626,8192.0,0.0,0.0,0.0,0.0,0.0,0.000736434877128,0.049274478,1,model_1/transformer/layer_7/mha/mhasdp_7/MatMul_13,12.56499189,0.0
429,FULLY_CONNECTED,2718,16384.0,0.64097625,0.03693345,20.780811,0.4873649,0.26040292,0.0005654733216542,0.90341115,8,model_1/transformer/layer_3/mha/mhasdp_6/MatMul1,230.36984325,0.772754740037464
351,MEAN,2406,128.0,0.0109582115,-0.0041782074,0.050897,0.00014279579,0.00493234,0.000470056375728,0.00016245017,-91,model_1/transformer/layer_2/output_layer_norm/moments/mean,0.041424793349999996,73.55929048005208
396,FULLY_CONNECTED,2586,16384.0,0.16012076,0.002966058,2.2748098,0.031048262,0.12132515,0.0004367613444701,0.47709712,-4,model_1/transformer/layer_3/mha/mhasdp_3/MatMul1,121.6597656,0.36932767522305177
781,FULLY_CONNECTED,4126,8192.0,0.0093366625,0.00012822794,0.01662412,8.7203385e-05,0.008085709,0.000334907956408,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_6/MatMul_12,8.24924235,0.28866410908636103
708,FULLY_CONNECTED,3834,16384.0,0.2522012,0.0005633224,6.5059814,0.07060111,0.1964097,0.000299515564062,0.7823183,-28,model_1/transformer/layer_6/mha/mhasdp_0/MatMul1,199.49116650000002,0.33964269258890245
102,FULLY_CONNECTED,1410,8192.0,0.008103447,0.00012751913,0.014865842,6.5690816e-05,0.0070212255,0.0001846615932064,0.028093869,-14,model_1/transformer/layer_0/mha/mhasdp_7/MatMul_12,7.163936595,0.2884966505223609
281,FULLY_CONNECTED,2126,16384.0,0.2551404,0.0016087118,2.9305694,0.065460935,0.21619801,4.671943616755367e-05,0.8641429,-11,model_1/transformer/layer_2/mha/mhasdp_3/MatMul1,220.35643950000002,0.29607758932651534
172,TRANSPOSE,1690,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0002162973355609,0.03132577,-3,model_1/transformer/layer_1/mha/mhasdp_3/MatMul_11,7.988071350000001,0.0
217,FULLY_CONNECTED,1870,8192.0,0.008920645,6.92705e-05,0.015510376,7.959681e-05,0.0077264835,-0.000231797271629,0.030900681,-11,model_1/transformer/layer_1/mha/mhasdp_7/MatMul_12,7.8796736549999995,0.2887219357259788
551,FULLY_CONNECTED,3206,8192.0,0.0078915,0.00010910807,0.013771114,6.2297055e-05,0.0068348255,-0.0002694456847658,0.027335294,5,model_1/transformer/layer_4/mha/mhasdp_6/MatMul_12,6.97049997,0.2887420323768724
36,FULLY_CONNECTED,1146,8192.0,0.008112426,0.00011719281,0.014151778,6.5836444e-05,0.0070274896,-0.0003953489190797,0.028093869,-14,model_1/transformer/layer_0/mha/mhasdp_1/MatMul_12,7.163936595,0.2888162532774134
25,FULLY_CONNECTED,1102,8192.0,0.008114466,0.0001109604,0.014153933,6.586605e-05,0.007030016,-0.000458320087054,0.028093869,-14,model_1/transformer/layer_0/mha/mhasdp_0/MatMul_12,7.163936595,0.28888118488975795
424,TRANSPOSE,2698,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0004974845663658,0.03478208,11,model_1/transformer/layer_3/mha/mhasdp_5/MatMul_11,8.8694304,0.0
314,FULLY_CONNECTED,2258,16384.0,0.5091796,-0.00056259596,13.709076,0.26313758,0.4093151,-0.0005327845708341,1.6225021,36,model_1/transformer/layer_2/mha/mhasdp_6/MatMul1,413.73803549999997,0.31615945230777714
448,CONCATENATION,2794,65536.0,0.0,0.0,0.0,0.0,0.0,-0.000598951269202,0.030911405,-5,model_1/transformer/layer_3/mha/concatenate_3/concat,7.8824082749999995,0.0
225,RSQRT,1902,128.0,0.0011299015,-2.2811815e-07,0.0020915542,1.2956065e-06,0.0008985456,-0.0008042877980352,0.0042478256,-128,model_1/transformer/layer_1/attention_layer_norm/Rsqrt,1.083195528,0.2679599457382751
240,RSQRT,1962,128.0,0.068865865,-0.09157787,0.2265423,0.013594733,0.09186676,-0.0008042878875873,0.0038340988,-128,model_1/transformer/layer_1/output_layer_norm/Rsqrt,0.977695194,30.41039360641687
3,GATHER,1014,65536.0,0.0011592221,-1.2766786e-06,0.002019867,1.3438155e-06,0.0009945822,-0.0009068668083223,0.0040398417,-13,model_1/transformer/bert_embedding/word_embeddings/partition0/embedding_lookup1,1.0301596335,0.2869495019518384
696,MEAN,3786,128.0,0.0031504123,-0.000108797096,0.026438527,1.1226344e-05,0.0010763833,-0.000960357605428,0.0026184567,-128,model_1/transformer/layer_5/output_layer_norm/moments/mean,0.6677064585,1.2795986590964805
446,TRANSPOSE,2786,8192.0,0.0,0.0,0.0,0.0,0.0,-0.000968054716223,0.035152066,3,model_1/transformer/layer_3/mha/mhasdp_7/MatMul_11,8.96377683,0.0
489,FULLY_CONNECTED,2958,16384.0,0.9673262,0.072884224,27.849035,1.0643544,0.2842785,-0.0010458358052924,0.8552259,8,model_1/transformer/layer_4/mha/mhasdp_1/MatMul1,218.0826045,1.2063193249728994
79,TRANSPOSE,1318,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0010716684474419,0.03635677,-21,model_1/transformer/layer_0/mha/mhasdp_5/MatMul_11,9.27097635,0.0
885,FULLY_CONNECTED,4542,8192.0,0.013313968,7.105267e-05,0.023135776,0.00017729387,0.011531718,-0.0012640070427157,0.046115365,5,model_1/transformer/layer_7/mha/mhasdp_5/MatMul_12,11.759418075,0.2887361820988536
218,CONCATENATION,1874,65536.0,0.0,0.0,0.0,0.0,0.0,-0.0012868368831647,0.030900681,-11,model_1/transformer/layer_1/mha/concatenate_1/concat,7.8796736549999995,0.0
719,FULLY_CONNECTED,3878,16384.0,0.3842079,0.0026484858,1.1390537,0.14765997,0.33223698,-0.0013283234163846,1.3289113,13,model_1/transformer/layer_6/mha/mhasdp_1/MatMul1,338.87238149999996,0.28915812075445513
852,FULLY_CONNECTED,4410,8192.0,0.013384242,0.00018188226,0.04736394,0.00017940646,0.011533673,-0.0013314962689959,0.046115365,5,model_1/transformer/layer_7/mha/mhasdp_2/MatMul_12,11.759418075,0.2904513424164198
485,FULLY_CONNECTED,2942,8192.0,0.007894751,0.00010180572,0.01668908,6.2352214e-05,0.006835161,-0.0013401792074685,0.027335294,5,model_1/transformer/layer_4/mha/mhasdp_0/MatMul_12,6.97049997,0.28886983294359264
715,FULLY_CONNECTED,3862,8192.0,0.009556142,0.00014873808,0.06933544,9.196691e-05,0.008093778,-0.0013494568093916,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_0/MatMul_12,8.24924235,0.2964434883866563
57,TRANSPOSE,1230,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0015202127588207,0.027618386,-6,model_1/transformer/layer_0/mha/mhasdp_3/MatMul_11,7.04268843,0.0
517,TRANSPOSE,3070,8192.0,0.0,0.0,0.0,0.0,0.0,-0.001545413537498,0.029658303,-1,model_1/transformer/layer_4/mha/mhasdp_3/MatMul_11,7.562867265,0.0
769,TRANSPOSE,4078,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0015669935112052,0.040682286,-9,model_1/transformer/layer_6/mha/mhasdp_5/MatMul_11,10.37398293,0.0
418,FULLY_CONNECTED,2674,16384.0,0.1640176,0.002191233,4.7613106,0.029133487,0.12238987,-0.0016385468248524,0.4844736,11,model_1/transformer/layer_3/mha/mhasdp_5/MatMul1,123.540768,0.35231093088774157
550,TRANSPOSE,3202,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0017537397826796,0.04517876,0,model_1/transformer/layer_4/mha/mhasdp_6/MatMul_11,11.520583799999999,0.0
813,MEAN,4254,128.0,0.015655149,-0.0011457213,0.12615529,0.00024660063,0.0027187914,-0.0017645841846666,0.2638347,-128,model_1/transformer/layer_6/output_layer_norm/moments/variance,67.27784849999999,0.0595203089402909
856,FULLY_CONNECTED,4426,16384.0,0.2522001,0.0016861515,0.90196794,0.06366251,0.21752588,-0.001830365109441,0.870404,5,model_1/transformer/layer_7/mha/mhasdp_3/MatMul1,221.95301999999998,0.2898818341337552
522,FULLY_CONNECTED,3090,16384.0,0.25259778,0.0036007187,7.8176293,0.06751645,0.18951505,-0.0019880363230109,0.7489796,-32,model_1/transformer/layer_4/mha/mhasdp_4/MatMul1,190.98979799999998,0.3469243718340684
478,FULLY_CONNECTED,2914,16384.0,1.0846982,0.10787228,25.957226,1.5860169,0.31722382,-0.0020350049191734,0.8445023,7,model_1/transformer/layer_4/mha/mhasdp_0/MatMul1,215.34808650000002,1.491258968776931
436,FULLY_CONNECTED,2746,8192.0,0.008921593,0.00012051987,0.016874634,7.962179e-05,0.007725023,-0.0020366567513622,0.030911405,-5,model_1/transformer/layer_3/mha/mhasdp_6/MatMul_12,7.8824082749999995,0.2886670560740297
763,FULLY_CONNECTED,4054,16384.0,0.24854249,0.0015890932,2.431969,0.06213846,0.21171783,-0.0021184569819285,0.84613466,10,model_1/transformer/layer_6/mha/mhasdp_5/MatMul1,215.76433830000002,0.29460543700594866
637,FULLY_CONNECTED,3550,16384.0,0.36025017,-0.0071663763,14.680432,0.14388059,0.17709476,-0.0021782863820533,0.66246086,-9,model_1/transformer/layer_5/mha/mhasdp_4/MatMul1,168.9275193,0.5725862054697839
333,CONCATENATION,2334,65536.0,0.0,0.0,0.0,0.0,0.0,-0.0021827933317709,0.026843095,-2,model_1/transformer/layer_2/mha/concatenate_2/concat,6.844989225,0.0
834,FULLY_CONNECTED,4338,16384.0,0.27922824,0.0019794486,0.4887819,0.0779774,0.24182615,-0.0022395607509775,0.96735054,16,model_1/transformer/layer_7/mha/mhasdp_1/MatMul1,246.67438769999998,0.28866923199709904
414,FULLY_CONNECTED,2658,8192.0,0.008926439,0.00013043394,0.01557333,7.970964e-05,0.007732755,-0.002448661152978,0.030911405,-5,model_1/transformer/layer_3/mha/mhasdp_4/MatMul_12,7.8824082749999995,0.2888262612973394
123,MEAN,1494,128.0,0.0046419185,-0.00047896832,0.007884561,2.2327702e-05,0.00412569,-0.0024547430535219,0.015881715,-128,model_1/transformer/layer_0/output_layer_norm/moments/variance,4.049837325,0.2975257888236996
792,FULLY_CONNECTED,4170,8192.0,0.009969405,0.00013718585,0.16268688,0.000101984486,0.008110103,-0.0025001995673137,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_7/MatMul_12,8.24924235,0.3121714441066178
380,TRANSPOSE,2522,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0025992859312808,0.029696746,-2,model_1/transformer/layer_3/mha/mhasdp_1/MatMul_11,7.57267023,0.0
35,TRANSPOSE,1142,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0026299873477874,0.029460177,-4,model_1/transformer/layer_0/mha/mhasdp_1/MatMul_11,7.512345135,0.0
830,FULLY_CONNECTED,4322,8192.0,0.013313171,9.6007985e-05,0.02313981,0.0001772754,0.011531284,-0.002642203353437,0.046115365,5,model_1/transformer/layer_7/mha/mhasdp_0/MatMul_12,11.759418075,0.28872114182649705
392,FULLY_CONNECTED,2570,8192.0,0.008943498,0.00012156667,0.023765681,8.004166e-05,0.007730279,-0.0027407683116982,0.030911405,-5,model_1/transformer/layer_3/mha/mhasdp_2/MatMul_12,7.8824082749999995,0.28942717005867435
381,FULLY_CONNECTED,2526,8192.0,0.008922627,5.7887406e-05,0.0155110005,7.9628044e-05,0.007727548,-0.0027744224518268,0.030911405,-5,model_1/transformer/layer_3/mha/mhasdp_1/MatMul_12,7.8824082749999995,0.28867839272144546
889,FULLY_CONNECTED,4558,16384.0,0.25249517,0.0016940753,0.43899432,0.06376165,0.21869579,-0.0029634919162605,0.8747009,7,model_1/transformer/layer_7/mha/mhasdp_6/MatMul1,223.0487295,0.28868232883137224
737,FULLY_CONNECTED,3950,8192.0,0.00909533,0.0001410552,0.016295793,8.2814695e-05,0.007755407,-0.0030116833158393,0.03234997,-3,model_1/transformer/layer_6/mha/mhasdp_2/MatMul_12,8.24924235,0.2813065348554154
752,FULLY_CONNECTED,4010,16384.0,0.30785874,0.0018952421,1.6412114,0.09506161,0.2646582,-0.0030626154728631,1.0581292,17,model_1/transformer/layer_6/mha/mhasdp_4/MatMul1,269.822946,0.2913827806349935
585,RSQRT,3342,128.0,,-inf,inf,inf,inf,-0.0030725034476307,0.0039581517,-128,model_1/transformer/layer_4/output_layer_norm/Rsqrt,1.0093286835,inf
570,RSQRT,3282,128.0,0.0016350198,0.00048382633,0.0025779372,2.952535e-06,0.0015174493,-0.0030725035997003,0.005266777,-128,model_1/transformer/layer_4/attention_layer_norm/Rsqrt,1.343028135,0.326251559975505
255,FULLY_CONNECTED,2022,8192.0,0.0077707563,0.000101352896,0.018141605,6.0482213e-05,0.0067117345,-0.0030730503000412,0.026843095,-2,model_1/transformer/layer_2/mha/mhasdp_0/MatMul_12,6.844989225,0.28972184903921105
309,TRANSPOSE,2238,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0030753447509107,0.02928762,-3,model_1/transformer/layer_2/mha/mhasdp_5/MatMul_11,7.4683431,0.0
507,FULLY_CONNECTED,3030,8192.0,0.007888228,2.3866603e-05,0.013715241,6.223397e-05,0.0068292795,-0.0030761969706257,0.027335294,5,model_1/transformer/layer_4/mha/mhasdp_2/MatMul_12,6.97049997,0.2885957982983173
266,FULLY_CONNECTED,2066,8192.0,0.0077509214,0.00010239225,0.015282135,6.009849e-05,0.006711183,-0.0031376906990016,0.026843095,-2,model_1/transformer/layer_2/mha/mhasdp_1/MatMul_12,6.844989225,0.28880133187908447
206,FULLY_CONNECTED,1826,8192.0,0.008918831,4.764207e-05,0.015508039,7.95614e-05,0.007724127,-0.0031540429683447,0.030900681,-11,model_1/transformer/layer_1/mha/mhasdp_6/MatMul_12,7.8796736549999995,0.28865770714045097
265,TRANSPOSE,2062,8192.0,0.0,0.0,0.0,0.0,0.0,-0.0032225008360103,0.030640857,-6,model_1/transformer/layer_2/mha/mhasdp_1/MatMul_11,7.813418535,0.0
681,MEAN,3726,128.0,0.033318892,-0.05869687,0.14446281,0.0045822347,0.05902184,-0.0032831461938395,0.000112373586,-128,model_1/transformer/layer_5/attention_layer_norm/moments/mean,0.02865526443,602.385382695187
195,FULLY_CONNECTED,1782,8192.0,0.008920204,0.000111493886,0.0155644985,7.959475e-05,0.0077267396,-0.0033360826741776,0.030900681,-11,model_1/transformer/layer_1/mha/mhasdp_5/MatMul_12,7.8796736549999995,0.28871819957728234
248,FULLY_CONNECTED,1994,16384.0,0.17259754,0.001491146,1.2020383,0.03003667,0.14713463,-0.0033847985429742,0.58790785,-41,model_1/transformer/layer_2/mha/mhasdp_0/MatMul1,149.91650175,0.2947926373160543
